sample_name	ligation_id	organism	isolate	tissue	sex	collection_date	dev_stage
APCL18_076_L3775	L3775	Amphiprion clarkii	not applicable	tail fin	male	2018-03-08	adult
APCL18_078_L3776	L3776	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-08	juvenile
APCL18_079_L3777	L3777	Amphiprion clarkii	not applicable	tail fin	male	2018-03-08	adult
APCL18_080_L3778	L3778	Amphiprion clarkii	not applicable	tail fin	male	2018-03-08	adult
APCL18_081_L3779	L3779	Amphiprion clarkii	not applicable	tail fin	female	2018-03-08	adult
APCL18_082_L3780	L3780	Amphiprion clarkii	not applicable	tail fin	male	2018-03-08	adult
APCL18_083_L3781	L3781	Amphiprion clarkii	not applicable	tail fin	male	2018-03-08	adult
APCL18_084_L3782	L3782	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-08	juvenile
APCL18_085_L3783	L3783	Amphiprion clarkii	not applicable	tail fin	male	2018-03-08	adult
APCL18_086_L3784	L3784	Amphiprion clarkii	not applicable	tail fin	male	2018-03-08	adult
APCL18_088_L3785	L3785	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-09	juvenile
APCL18_089_L3786	L3786	Amphiprion clarkii	not applicable	tail fin	male	2018-03-09	adult
APCL18_189_L3787	L3787	Amphiprion clarkii	not applicable	tail fin	female	2018-03-11	adult
APCL18_190_L3788	L3788	Amphiprion clarkii	not applicable	tail fin	male	2018-03-11	adult
APCL18_191_L3789	L3789	Amphiprion clarkii	not applicable	tail fin	male	2018-03-11	adult
APCL18_192_L3790	L3790	Amphiprion clarkii	not applicable	tail fin	female	2018-03-11	adult
APCL18_193_L3791	L3791	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-11	juvenile
APCL18_194_L3792	L3792	Amphiprion clarkii	not applicable	tail fin	male	2018-03-11	adult
APCL18_195_L3793	L3793	Amphiprion clarkii	not applicable	tail fin	male	2018-03-12	adult
APCL18_196_L3794	L3794	Amphiprion clarkii	not applicable	tail fin	female	2018-03-12	adult
APCL18_197_L3795	L3795	Amphiprion clarkii	not applicable	tail fin	female	2018-03-12	adult
APCL18_198_L3796	L3796	Amphiprion clarkii	not applicable	tail fin	male	2018-03-12	adult
APCL18_200_L3797	L3797	Amphiprion clarkii	not applicable	tail fin	male	2018-03-12	adult
APCL18_201_L3798	L3798	Amphiprion clarkii	not applicable	tail fin	male	2018-03-12	adult
APCL18_203_L3799	L3799	Amphiprion clarkii	not applicable	tail fin	male	2018-03-12	adult
APCL18_204_L3800	L3800	Amphiprion clarkii	not applicable	tail fin	female	2018-03-12	adult
APCL18_205_L3801	L3801	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-12	juvenile
APCL18_206_L3802	L3802	Amphiprion clarkii	not applicable	tail fin	male	2018-03-12	adult
APCL18_207_L3803	L3803	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-12	juvenile
APCL18_208_L3804	L3804	Amphiprion clarkii	not applicable	tail fin	female	2018-03-12	adult
APCL18_209_L3805	L3805	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-12	juvenile
APCL18_210_L3806	L3806	Amphiprion clarkii	not applicable	tail fin	male	2018-03-12	adult
APCL18_211_L3807	L3807	Amphiprion clarkii	not applicable	tail fin	male	2018-03-12	adult
APCL18_213_L3808	L3808	Amphiprion clarkii	not applicable	tail fin	male	2018-03-12	adult
APCL18_214_L3809	L3809	Amphiprion clarkii	not applicable	tail fin	male	2018-03-12	adult
APCL18_219_L3810	L3810	Amphiprion clarkii	not applicable	tail fin	female	2018-03-12	adult
APCL18_225_L3811	L3811	Amphiprion clarkii	not applicable	tail fin	female	2018-03-12	adult
APCL18_226_L3812	L3812	Amphiprion clarkii	not applicable	tail fin	female	2018-03-12	adult
APCL18_232_L3813	L3813	Amphiprion clarkii	not applicable	tail fin	female	2018-03-12	adult
APCL18_233_L3814	L3814	Amphiprion clarkii	not applicable	tail fin	male	2018-03-12	adult
APCL18_236_L3815	L3815	Amphiprion clarkii	not applicable	tail fin	female	2018-03-12	adult
APCL18_237_L3816	L3816	Amphiprion clarkii	not applicable	tail fin	male	2018-03-12	adult
APCL18_238_L3817	L3817	Amphiprion clarkii	not applicable	tail fin	female	2018-03-12	adult
APCL18_239_L3818	L3818	Amphiprion clarkii	not applicable	tail fin	male	2018-03-12	adult
APCL18_240_L3819	L3819	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-12	juvenile
APCL18_242_L3820	L3820	Amphiprion clarkii	not applicable	tail fin	female	2018-03-12	adult
APCL18_243_L3821	L3821	Amphiprion clarkii	not applicable	tail fin	female	2018-03-14	adult
APCL18_244_L3822	L3822	Amphiprion clarkii	not applicable	tail fin	female	2018-03-14	adult
APCL18_246_L3823	L3823	Amphiprion clarkii	not applicable	tail fin	female	2018-03-14	adult
APCL18_248_L3824	L3824	Amphiprion clarkii	not applicable	tail fin	female	2018-03-14	adult
APCL18_249_L3825	L3825	Amphiprion clarkii	not applicable	tail fin	female	2018-03-14	adult
APCL18_250_L3826	L3826	Amphiprion clarkii	not applicable	tail fin	female	2018-03-14	adult
APCL18_251_L3827	L3827	Amphiprion clarkii	not applicable	tail fin	female	2018-03-14	adult
APCL18_252_L3828	L3828	Amphiprion clarkii	not applicable	tail fin	male	2018-03-14	adult
APCL18_253_L3829	L3829	Amphiprion clarkii	not applicable	tail fin	male	2018-03-14	adult
APCL18_256_L3830	L3830	Amphiprion clarkii	not applicable	tail fin	male	2018-03-14	adult
APCL18_258_L3831	L3831	Amphiprion clarkii	not applicable	tail fin	male	2018-03-14	adult
APCL18_260_L3832	L3832	Amphiprion clarkii	not applicable	tail fin	female	2018-03-14	adult
APCL18_264_L3833	L3833	Amphiprion clarkii	not applicable	tail fin	female	2018-03-14	adult
APCL18_265_L3834	L3834	Amphiprion clarkii	not applicable	tail fin	male	2018-03-14	adult
APCL18_268_L3835	L3835	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-14	juvenile
APCL18_270_L3836	L3836	Amphiprion clarkii	not applicable	tail fin	male	2018-03-14	adult
APCL18_271_L3837	L3837	Amphiprion clarkii	not applicable	tail fin	male	2018-03-14	adult
APCL18_272_L3838	L3838	Amphiprion clarkii	not applicable	tail fin	female	2018-03-14	adult
APCL18_274_L3839	L3839	Amphiprion clarkii	not applicable	tail fin	male	2018-03-14	adult
APCL18_277_L3840	L3840	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-15	juvenile
APCL18_143_L3842	L3842	Amphiprion clarkii	not applicable	tail fin	female	2018-03-10	adult
APCL18_149_L3843	L3843	Amphiprion clarkii	not applicable	tail fin	female	2018-03-10	adult
APCL18_173_L3845	L3845	Amphiprion clarkii	not applicable	tail fin	male	2018-03-11	adult
APCL18_177_L3846	L3846	Amphiprion clarkii	not applicable	tail fin	male	2018-03-11	adult
APCL18_181_L3847	L3847	Amphiprion clarkii	not applicable	tail fin	female	2018-03-11	adult
APCL18_182_L3848	L3848	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-11	juvenile
APCL18_183_L3849	L3849	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-11	juvenile
APCL18_184_L3850	L3850	Amphiprion clarkii	not applicable	tail fin	female	2018-03-11	adult
APCL18_185_L3851	L3851	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-11	juvenile
APCL18_186_L3852	L3852	Amphiprion clarkii	not applicable	tail fin	female	2018-03-11	adult
APCL18_187_L3853	L3853	Amphiprion clarkii	not applicable	tail fin	male	2018-03-11	adult
APCL18_188_L3854	L3854	Amphiprion clarkii	not applicable	tail fin	male	2018-03-11	adult
APCL18_291_L3855	L3855	Amphiprion clarkii	not applicable	tail fin	male	2018-03-15	adult
APCL18_292_L3856	L3856	Amphiprion clarkii	not applicable	tail fin	female	2018-03-15	adult
APCL18_293_L3857	L3857	Amphiprion clarkii	not applicable	tail fin	male	2018-03-15	adult
APCL18_294_L3858	L3858	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-15	juvenile
APCL18_295_L3859	L3859	Amphiprion clarkii	not applicable	tail fin	male	2018-03-15	adult
APCL18_296_L3860	L3860	Amphiprion clarkii	not applicable	tail fin	female	2018-03-15	adult
APCL18_297_L3861	L3861	Amphiprion clarkii	not applicable	tail fin	male	2018-03-15	adult
APCL18_298_L3862	L3862	Amphiprion clarkii	not applicable	tail fin	female	2018-03-15	adult
APCL18_299_L3863	L3863	Amphiprion clarkii	not applicable	tail fin	male	2018-03-15	adult
APCL18_300_L3864	L3864	Amphiprion clarkii	not applicable	tail fin	female	2018-03-15	adult
APCL18_301_L3865	L3865	Amphiprion clarkii	not applicable	tail fin	female	2018-03-15	adult
APCL18_302_L3866	L3866	Amphiprion clarkii	not applicable	tail fin	male	2018-03-15	adult
APCL18_303_L3867	L3867	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-15	juvenile
APCL18_304_L3868	L3868	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-15	juvenile
APCL18_305_L3869	L3869	Amphiprion clarkii	not applicable	tail fin	male	2018-03-15	adult
APCL18_306_L3870	L3870	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-15	juvenile
APCL18_307_L3871	L3871	Amphiprion clarkii	not applicable	tail fin	female	2018-03-15	adult
APCL18_313_L3877	L3877	Amphiprion clarkii	not applicable	tail fin	male	2018-03-16	adult
APCL18_315_L3878	L3878	Amphiprion clarkii	not applicable	tail fin	male	2018-03-16	adult
APCL18_316_L3879	L3879	Amphiprion clarkii	not applicable	tail fin	female	2018-03-16	adult
APCL18_318_L3880	L3880	Amphiprion clarkii	not applicable	tail fin	female	2018-03-16	adult
APCL18_319_L3881	L3881	Amphiprion clarkii	not applicable	tail fin	male	2018-03-16	adult
APCL18_320_L3882	L3882	Amphiprion clarkii	not applicable	tail fin	female	2018-03-16	adult
APCL18_321_L3883	L3883	Amphiprion clarkii	not applicable	tail fin	male	2018-03-16	adult
APCL18_323_L3885	L3885	Amphiprion clarkii	not applicable	tail fin	female	2018-03-16	adult
APCL18_324_L3886	L3886	Amphiprion clarkii	not applicable	tail fin	male	2018-03-16	adult
APCL18_326_L3887	L3887	Amphiprion clarkii	not applicable	tail fin	male	2018-03-16	adult
APCL18_327_L3888	L3888	Amphiprion clarkii	not applicable	tail fin	female	2018-03-16	adult
APCL18_328_L3889	L3889	Amphiprion clarkii	not applicable	tail fin	male	2018-03-16	adult
APCL18_329_L3890	L3890	Amphiprion clarkii	not applicable	tail fin	male	2018-03-16	adult
APCL18_330_L3891	L3891	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-16	juvenile
APCL18_334_L3893	L3893	Amphiprion clarkii	not applicable	tail fin	female	2018-03-16	adult
APCL18_335_L3894	L3894	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-16	juvenile
APCL18_336_L3895	L3895	Amphiprion clarkii	not applicable	tail fin	male	2018-03-16	adult
APCL18_337_L3896	L3896	Amphiprion clarkii	not applicable	tail fin	female	2018-03-16	adult
APCL18_338_L3897	L3897	Amphiprion clarkii	not applicable	tail fin	male	2018-03-16	adult
APCL18_339_L3898	L3898	Amphiprion clarkii	not applicable	tail fin	male	2018-03-16	adult
APCL18_340_L3899	L3899	Amphiprion clarkii	not applicable	tail fin	female	2018-03-16	adult
APCL18_341_L3900	L3900	Amphiprion clarkii	not applicable	tail fin	female	2018-03-16	adult
APCL18_342_L3901	L3901	Amphiprion clarkii	not applicable	tail fin	male	2018-03-16	adult
APCL18_343_L3902	L3902	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-16	juvenile
APCL18_344_L3903	L3903	Amphiprion clarkii	not applicable	tail fin	female	2018-03-16	adult
APCL18_345_L3904	L3904	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-16	juvenile
APCL18_346_L3905	L3905	Amphiprion clarkii	not applicable	tail fin	male	2018-03-16	adult
APCL18_347_L3906	L3906	Amphiprion clarkii	not applicable	tail fin	female	2018-03-16	adult
APCL18_348_L3907	L3907	Amphiprion clarkii	not applicable	tail fin	male	2018-03-16	adult
APCL18_350_L3908	L3908	Amphiprion clarkii	not applicable	tail fin	female	2018-03-16	adult
APCL18_352_L3910	L3910	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-16	juvenile
APCL18_354_L3912	L3912	Amphiprion clarkii	not applicable	tail fin	male	2018-03-18	adult
APCL18_356_L3914	L3914	Amphiprion clarkii	not applicable	tail fin	female	2018-03-17	adult
APCL18_357_L3915	L3915	Amphiprion clarkii	not applicable	tail fin	male	2018-03-17	adult
APCL18_358_L3916	L3916	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-17	juvenile
APCL18_359_L3917	L3917	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-17	juvenile
APCL18_360_L3918	L3918	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-17	juvenile
APCL18_361_L3919	L3919	Amphiprion clarkii	not applicable	tail fin	female	2018-03-17	adult
APCL18_364_L3920	L3920	Amphiprion clarkii	not applicable	tail fin	male	2018-03-17	adult
APCL18_367_L3921	L3921	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-17	juvenile
APCL18_368_L3922	L3922	Amphiprion clarkii	not applicable	tail fin	male	2018-03-17	adult
APCL18_370_L3923	L3923	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-17	juvenile
APCL18_371_L3924	L3924	Amphiprion clarkii	not applicable	tail fin	male	2018-03-17	adult
APCL18_372_L3925	L3925	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-17	juvenile
APCL18_373_L3926	L3926	Amphiprion clarkii	not applicable	tail fin	male	2018-03-18	adult
APCL18_374_L3927	L3927	Amphiprion clarkii	not applicable	tail fin	female	2018-03-18	adult
APCL18_375_L3928	L3928	Amphiprion clarkii	not applicable	tail fin	male	2018-03-18	adult
APCL18_376_L3929	L3929	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-18	juvenile
APCL18_381_L3930	L3930	Amphiprion clarkii	not applicable	tail fin	male	2018-03-18	adult
APCL18_384_L3931	L3931	Amphiprion clarkii	not applicable	tail fin	male	2018-03-18	adult
APCL18_386_L3933	L3933	Amphiprion clarkii	not applicable	tail fin	male	2018-03-18	adult
APCL18_387_L3934	L3934	Amphiprion clarkii	not applicable	tail fin	female	2018-03-18	adult
APCL18_390_L3935	L3935	Amphiprion clarkii	not applicable	tail fin	male	2018-03-18	adult
APCL18_391_L3936	L3936	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-18	juvenile
APCL18_392_L3937	L3937	Amphiprion clarkii	not applicable	tail fin	female	2018-03-18	adult
APCL18_393_L3938	L3938	Amphiprion clarkii	not applicable	tail fin	male	2018-03-18	adult
APCL18_397_L3939	L3939	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-18	juvenile
APCL18_398_L3940	L3940	Amphiprion clarkii	not applicable	tail fin	male	2018-03-18	adult
APCL18_399_L3941	L3941	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-18	juvenile
APCL18_401_L3942	L3942	Amphiprion clarkii	not applicable	tail fin	male	2018-03-18	adult
APCL18_408_L3943	L3943	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-18	juvenile
APCL18_409_L3944	L3944	Amphiprion clarkii	not applicable	tail fin	male	2018-03-18	adult
APCL18_410_L3945	L3945	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-18	juvenile
APCL18_411_L3946	L3946	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-18	juvenile
APCL18_412_L3947	L3947	Amphiprion clarkii	not applicable	tail fin	male	2018-03-18	adult
APCL18_413_L3948	L3948	Amphiprion clarkii	not applicable	tail fin	male	2018-03-18	adult
APCL18_414_L3949	L3949	Amphiprion clarkii	not applicable	tail fin	female	2018-03-18	adult
APCL18_415_L3950	L3950	Amphiprion clarkii	not applicable	tail fin	male	2018-03-19	adult
APCL18_416_L3951	L3951	Amphiprion clarkii	not applicable	tail fin	female	2018-03-19	adult
APCL18_417_L3952	L3952	Amphiprion clarkii	not applicable	tail fin	not applicable	2018-03-19	juvenile
APCL18_425_L3953	L3953	Amphiprion clarkii	not applicable	tail fin	female	2018-03-19	adult
